d0,d1,d2,size,log2_size,latency_us
12,1,1934,23208,14.502335,1.741022
12,1,2720,32640,14.994353,1.779564
12,1,6909,82908,16.339224,1.957036
12,1,7774,93288,16.509404,2.008896
12,1,9598,115176,16.813481,2.102466
12,1,13039,156468,17.255508,2.235222
12,1,15353,184236,17.491195,2.381592
12,1,36950,443400,18.758249,3.193050
12,8,10,960,9.906891,1.676831
12,8,16,1536,10.584963,1.677594
12,8,54,5184,12.339850,1.677251
12,8,81,7776,12.924813,1.677158
12,8,855,82080,16.324743,1.956842
12,8,1199,115104,16.812578,2.004128
12,8,1813,174048,17.409126,2.191297
12,8,2658,255168,17.961088,2.395003
12,8,3143,301728,18.202889,2.514593
12,8,3616,347136,18.405141,2.636048
12,8,3702,355392,18.439052,2.629724
12,8,32902,3158592,21.590850,9.544498
12,8,33498,3215808,21.616750,9.716758
12,8,34463,3308448,21.657723,9.920342
12,16,31,5952,12.539159,1.678655
12,16,45,8640,13.076816,1.677960
12,16,64,12288,13.584963,1.674854
12,16,67,12864,13.651052,1.673097
12,16,144,27648,14.754888,1.792441
12,16,163,31296,14.933691,1.802969
12,16,399,76608,16.225207,1.958359
12,16,1071,205632,17.649705,2.269046
12,16,1402,269184,18.038233,2.432732
12,16,1618,310656,18.244958,2.538104
12,16,3222,618624,19.238703,3.293607
12,16,4901,940992,19.843823,4.057462
12,16,6829,1311168,20.322421,4.974726
12,64,54,41472,15.339850,1.956467
12,64,130,99840,16.607330,2.220322
12,64,201,154368,17.236014,2.215986
12,64,458,351744,18.424166,2.721101
12,64,516,396288,18.596190,2.955208
12,64,967,742656,19.502335,3.655178
12,64,1307,1003776,19.937006,4.378539
12,64,8376,6432768,22.617008,13.228721
12,64,10523,8081664,22.946221,16.141598
12,64,14311,10990848,23.389799,21.531139
12,64,24066,18482688,24.139671,35.747671
12,128,10,15360,13.906891,1.678462
12,128,31,47616,15.539159,1.793922
12,128,45,69120,16.076816,1.957850
12,128,134,205824,17.651052,2.238429
12,128,541,830976,19.664447,3.872985
12,128,849,1304064,20.314583,4.930137
12,128,2325,3571200,21.767978,10.550845
12,128,2909,4468224,22.091270,9.828468
12,128,4567,7014912,22.741994,14.641210
12,128,7206,11068416,23.399945,21.576005
12,128,20721,31827456,24.923769,60.445890
